"team ID","week","passing score","rushing score","win score","defense score","first down","special teams","total score"
"2229","2","34.05","15.96","6.6","-2.732000000000001","16.9","14.730000000000002","85.508"
"295","2","29.7","4.92","-6.6","-5.313000000000001","3.9000000000000004","18.19","44.797"
"2916","2","6.25","19.5","-13.4","-6.6690000000000005","3.9000000000000004","21.580000000000002","31.161"
"249","2","47.95","26.07","13.4","0.1679999999999997","15.2","14.88","117.66800000000002"
"278","2","22.150000000000002","4.590000000000001","-6.4","-1.2190000000000003","15.6","16.71","51.431000000000004"
"135","2","11.85","19.05","6.4","-2.083","15.3","20.310000000000002","70.827"
"166","2","11.25","5.9","-14.4","-1.0440000000000005","15.7","23.080000000000002","40.486000000000004"
"328","2","15.350000000000001","31.46","14.4","28.99","6.0","27.610000000000003","123.81"
"6","2","13.3","10.27","-13.4","-3.5390000000000006","3.3","22.21","32.141"
"197","2","33.75","32.64","13.4","15.561999999999998","12.0","17.189999999999998","124.542"
"202","2","12.700000000000003","21.830000000000002","-6.4","-6.126","11.3","8.02","41.324"
"251","2","27.75","24.520000000000003","6.4","-3.0010000000000003","6.6000000000000005","8.400000000000002","70.66900000000001"
"2132","2","11.0","21.91","9.2","-0.21599999999999975","5.3","19.600000000000005","66.794"
"193","2","7.65","3.14","-9.2","-2.9610000000000003","4.6","20.540000000000003","23.769000000000005"
"2447","2","16.6","15.190000000000001","-10.0","-1.7860000000000005","5.4","7.430000000000001","32.834"
"2655","2","19.25","43.81","10.0","-2.0550000000000006","8.5","7.890000000000001","87.395"
"253","2","32.25","13.780000000000001","-9.600000000000001","-9.033000000000001","9.100000000000001","17.51","54.007000000000005"
"204","2","23.5","48.45","9.600000000000001","-4.296","16.3","14.149999999999999","107.70400000000001"
"2638","2","6.050000000000001","31.619999999999997","-10.600000000000001","-4.061","6.500000000000001","20.43","49.939"
"2439","2","26.45","45.260000000000005","10.600000000000001","-1.596","7.9","22.57","111.184"
"16","2","18.05","8.96","-7.800000000000001","-2.2930000000000006","4.300000000000001","12.07","33.287000000000006"
"21","2","12.600000000000001","26.35","7.800000000000001","-0.9780000000000002","17.9","12.940000000000001","76.612"
"25","2","24.3","14.719999999999999","5.6","2.120999999999999","12.5","14.629999999999999","73.871"
"252","2","14.5","4.88","-5.6","4.187999999999999","8.5","20.080000000000002","46.548"
"23","2","5.5","0.68","-11.2","-4.298","2.3","24.93","17.912"
"265","2","36.25","12.51","11.2","4.146999999999999","13.6","10.660000000000002","88.36699999999999"
"242","2","28.0","13.74","-7.800000000000001","-2.177","10.6","19.69","62.053"
"62","2","43.3","20.39","7.800000000000001","-0.5820000000000007","6.700000000000001","11.11","88.71799999999999"
"324","3","37.85","41.09","12.4","-3.2020000000000004","10.3","11.43","109.868"
"2097","3","19.25","16.69","-12.4","-5.808000000000001","6.8","15.770000000000001","40.302"
"295","3","15.600000000000001","24.43","-5.6","-4.341","16.1","9.58","55.769"
"2429","3","25.5","15.010000000000002","5.6","1.6039999999999992","13.0","15.17","75.884"
"103","3","48.400000000000006","17.439999999999998","6.4","-1.504000000000001","5.7","20.02","96.456"
"154","3","20.900000000000002","21.5","-6.4","-6.908","13.6","31.9","74.59200000000001"
"2635","3","3.4000000000000004","8.030000000000001","-17.200000000000003","-6.557","11.9","22.46","22.033"
"328","3","30.85","58.92","17.200000000000003","1.1409999999999998","9.5","19.64","137.25100000000003"
"2247","3","7.75","21.08","-12.4","3.5069999999999997","15.5","19.720000000000002","55.157"
"235","3","44.95","38.85","12.4","-2.2540000000000004","18.7","14.21","126.85600000000002"
"333","3","40.7","28.939999999999998","16.0","19.284000000000002","17.3","13.49","135.714"
"145","3","10.25","6.12","-16.0","-4.772","3.4","18.91","17.908"
"290","3","4.65","10.43","-11.2","-5.115","3.6","16.0","18.365000000000002"
"228","3","19.700000000000003","39.910000000000004","11.2","4.619999999999999","18.5","5.63","99.56"
"2393","3","13.85","8.280000000000001","-13.4","-5.228000000000001","10.5","14.14","28.142000000000003"
"61","3","39.2","25.4","13.4","-0.5960000000000005","8.700000000000001","16.220000000000002","102.324"
"194","3","32.349999999999994","15.52","10.4","17.363","6.200000000000001","18.14","99.97299999999998"
"2628","3","20.4","28.509999999999998","-7.4","-6.942000000000001","6.8999999999999995","12.470000000000002","53.938"
"201","3","39.0","14.940000000000001","7.0","-4.2490000000000006","7.9","13.93","78.52099999999999"
"66","3","31.450000000000003","10.64","-7.0","-6.823","12.3","13.73","54.29700000000001"
"252","3","14.85","21.83","10.6","-3.0980000000000008","4.7","14.25","63.132000000000005"
"275","3","10.7","28.630000000000003","-10.6","-4.287000000000001","11.8","10.899999999999999","47.142999999999994"
"99","3","20.6","12.47","8.2","-1.576","11.1","21.419999999999998","72.214"
"2","3","14.75","18.88","-5.2","-4.290000000000001","5.2","13.55","42.88999999999999"
"238","3","23.3","10.97","-6.0","-3.4600000000000004","6.1","14.2","45.11"
"87","3","15.85","18.73","6.0","-3.0900000000000007","15.700000000000001","22.91","76.1"
"302","3","17.4","2.71","-9.0","-0.21700000000000053","7.7","15.770000000000001","34.363"
"24","3","21.3","13.18","9.0","-1.6360000000000001","10.5","16.41","68.754"
"264","3","14.649999999999999","21.009999999999998","7.800000000000001","0.5629999999999997","5.6","14.47","64.093"
"254","3","7.449999999999999","12.440000000000001","-7.800000000000001","-0.5090000000000008","5.999999999999999","13.14","30.721"
"2309","3","17.65","2.4200000000000004","-15.600000000000001","-6.631000000000001","5.3","27.450000000000003","30.589"
"213","3","36.1","51.3","15.600000000000001","5.243","13.5","9.55","131.293"
"309","3","19.65","3.51","-14.200000000000001","-6.319000000000001","6.9","16.050000000000004","25.591"
"344","3","27.150000000000002","53.019999999999996","14.200000000000001","-2.27","20.2","4.79","117.09000000000002"
"68","3","40.5","2.0100000000000002","-9.600000000000001","-0.17400000000000038","14.8","7.98","55.516000000000005"
"197","3","21.25","27.18","12.600000000000001","0.9619999999999989","7.300000000000001","21.69","90.982"
"2567","3","29.25","5.81","-10.0","-5.2780000000000005","13.2","11.580000000000002","44.562"
"130","3","31.75","22.26","10.0","14.226999999999997","16.700000000000003","12.94","107.877"
"23","3","17.8","7.73","-7.6","-3.381","4.1","25.799999999999997","44.449"
"2483","3","31.650000000000006","19.19","7.6","2.4179999999999993","11.9","15.350000000000001","88.108"
"2390","3","25.1","43.93","10.0","-0.6780000000000004","17.1","12.74","108.192"
"2649","3","23.950000000000003","11.96","-10.0","-8.041","3.5","18.3","39.669000000000004"
"30","3","17.25","11.91","-14.600000000000001","-0.6980000000000004","5.6","11.24","30.701999999999998"
"251","3","26.05","14.48","14.600000000000001","-0.38900000000000023","17.8","16.25","88.791"
"9","3","32.400000000000006","8.04","-11.4","-4.48","4.800000000000001","15.120000000000001","44.480000000000004"
"21","3","14.95","28.13","11.4","-1.4090000000000007","15.4","18.78","87.251"
"93","3","9.45","12.31","-12.600000000000001","-6.976","7.300000000000001","16.770000000000003","26.254"
"96","3","30.0","36.68","12.600000000000001","-0.23399999999999999","17.8","11.119999999999997","107.96600000000001"
"2638","3","3.9000000000000004","5.03","-9.8","-3.7040000000000006","2.1","24.05","21.576"
"2633","3","17.75","29.75","9.8","2.7219999999999995","15.700000000000001","18.76","94.482"
"164","3","2.4499999999999993","13.83","-13.200000000000001","-6.248000000000001","5.0","15.860000000000001","17.692"
"2305","3","15.85","44.739999999999995","13.200000000000001","29.842","16.2","15.17","135.00199999999998"
"2050","3","7.65","16.590000000000003","-10.600000000000001","-6.769","4.7","18.91","30.481"
"84","3","13.850000000000001","37.19","10.600000000000001","-0.8990000000000005","12.200000000000001","25.15","98.09100000000001"
"218","3","26.05","20.77","9.2","21.584999999999997","10.6","13.159999999999998","101.36499999999998"
"120","3","1.0500000000000007","6.91","-9.2","8.857","6.9","26.74","41.257"
"52","3","9.350000000000001","9.33","-9.600000000000001","-3.4970000000000008","1.8000000000000003","22.14","29.522999999999996"
"183","3","19.85","23.67","9.600000000000001","1.8199999999999998","6.5","18.400000000000002","79.84"
"2653","3","6.85","19.490000000000002","6.0","9.312","4.300000000000001","27.950000000000003","73.902"
"158","3","20.35","9.83","-6.0","4.699","15.3","17.19","61.369"
"62","3","31.2","8.18","-6.4","-7.905000000000001","2.9000000000000004","9.31","37.285"
"349","3","11.1","39.81","6.4","-3.154000000000001","15.1","6.67","75.926"
"227","3","42.95","28.23","-6.4","-2.928","12.8","9.670000000000002","84.322"
"41","3","41.650000000000006","37.79","6.4","-1.3500000000000014","18.5","7.869999999999999","110.86000000000001"
"59","3","3.3000000000000007","34.56","-6.0","0.40499999999999936","8.600000000000001","8.889999999999999","49.755"
"221","3","11.350000000000001","25.21","6.0","-1.5620000000000005","5.800000000000001","18.560000000000002","65.358"
"2655","3","20.35","15.15","-6.4","-2.6330000000000005","9.0","14.180000000000001","49.647"
"5","3","13.2","26.01","6.4","9.365","14.5","13.950000000000001","83.425"
"58","3","31.4","17.189999999999998","6.2","0.5399999999999996","16.2","12.600000000000001","84.13"
"356","3","11.65","17.080000000000002","-6.2","-3.942","14.9","25.220000000000002","58.70800000000001"
"150","3","28.700000000000003","17.689999999999998","7.6","11.849999999999998","11.4","19.28","96.52000000000001"
"239","3","20.35","18.82","-7.6","-3.7830000000000004","6.799999999999999","23.86","58.446999999999996"
"2329","3","11.450000000000003","20.35","-11.0","-6.042999999999999","12.600000000000001","13.79","41.147000000000006"
"2426","3","7.4","60.82000000000001","11.0","1.4879999999999995","13.900000000000002","13.83","108.43800000000002"
"193","3","5.800000000000001","4.859999999999999","-9.600000000000001","2.2849999999999993","4.6","22.9","30.844999999999995"
"135","3","27.55","6.340000000000001","9.600000000000001","6.716999999999999","16.5","21.080000000000002","87.78699999999999"
"2117","3","14.649999999999999","14.660000000000002","-6.6","-1.5280000000000005","15.9","13.75","50.832"
"2459","3","24.2","9.48","6.6","0.8259999999999992","4.800000000000001","17.87","63.77600000000001"
"2747","3","2.6500000000000004","23.54","-5.6","0.4289999999999998","15.0","15.200000000000001","51.218999999999994"
"2751","3","24.200000000000003","4.720000000000001","5.6","-0.9980000000000002","15.9","20.84","70.262"
"2198","3","7.2","50.050000000000004","-6.4","-0.3959999999999999","17.6","12.770000000000001","80.824"
"189","3","38.4","18.9","6.4","-1.4660000000000006","7.9","15.090000000000002","85.224"
"2636","3","22.65","7.54","-9.8","-1.633000000000001","9.7","15.190000000000001","43.647"
"2306","3","35.95","20.64","9.8","0.8999999999999999","6.6000000000000005","14.549999999999999","88.44"
"36","3","20.8","3.92","-12.600000000000001","0.2029999999999994","10.2","13.000000000000002","35.522999999999996"
"57","3","18.6","23.39","12.600000000000001","14.729999999999999","5.2","29.11","103.63000000000001"
"249","3","22.650000000000002","17.04","10.4","22.538","3.7","35.56","111.888"
"8","3","0.6999999999999993","18.62","-10.4","-3.3920000000000003","4.5","21.88","31.907999999999998"
"248","3","56.1","21.05","-7.800000000000001","-9.968","11.0","13.310000000000002","83.69200000000001"
"2641","3","63.9","29.36","7.800000000000001","-8.795000000000002","18.9","17.73","128.89499999999998"
"195","3","26.9","18.2","-7.800000000000001","-1.3840000000000012","4.8999999999999995","24.340000000000003","65.156"
"258","3","41.099999999999994","26.96","7.800000000000001","1.8119999999999994","8.700000000000001","11.899999999999999","98.27199999999999"
"160","3","17.45","2.41","-11.2","10.402999999999999","9.0","15.96","44.022999999999996"
"38","3","14.55","40.06","11.2","14.260000000000002","10.4","17.09","107.56000000000002"
"304","3","16.200000000000003","19.45","-9.4","-3.4940000000000007","3.1000000000000005","24.650000000000002","50.506000000000014"
"25","3","39.2","17.08","9.4","8.576999999999998","16.0","29.11","119.367"
"2065","3","29.7","12.2","-9.2","-5.503","16.9","15.140000000000002","59.237"
"2226","3","14.3","55.41","9.2","0.15599999999999925","14.8","5.33","99.196"
"2199","3","32.7","19.53","-6.4","-4.313000000000001","11.0","13.270000000000001","65.787"
"2084","3","38.3","20.61","6.4","0.6699999999999999","10.1","9.62","85.7"
"326","3","21.450000000000003","20.42","-7.0","-1.4940000000000007","8.100000000000001","16.400000000000002","57.876000000000005"
"6","3","28.95","18.07","7.0","19.875999999999998","9.5","20.420000000000005","103.81599999999999"
"2169","3","2.1999999999999997","6.13","-18.6","-4.9590000000000005","1.3","26.630000000000003","12.701"
"2711","3","29.8","36.46","18.6","8.909","8.1","27.46","129.329"
"2032","3","12.600000000000001","23.04","6.8","17.938","8.0","22.28","90.658"
"202","3","16.1","14.620000000000001","-6.8","-0.8340000000000005","15.9","18.04","57.026"
"2010","3","14.85","2.6500000000000004","-16.200000000000003","-7.697","7.2","21.34","22.142999999999997"
"2132","3","36.650000000000006","57.0","16.200000000000003","1.9060000000000001","11.600000000000001","7.15","130.50600000000003"
"204","3","34.1","22.45","-5.4","-1.5690000000000004","14.8","13.480000000000002","77.861"
"2440","3","22.5","20.1","5.4","6.5699999999999985","4.6","25.25","84.42"
"2460","3","23.85","0.51","-9.8","-1.165000000000001","5.7","11.32","30.415000000000003"
"2294","3","28.950000000000003","28.85","9.8","3.5739999999999994","14.899999999999999","8.4","94.47400000000002"
"98","3","20.3","14.83","-5.6","-2.9640000000000004","7.800000000000001","13.22","47.586"
"97","3","4.800000000000001","22.580000000000002","5.6","-1.0260000000000002","8.4","18.31","58.664"
"142","3","37.75","18.11","5.6","-7.438000000000001","16.2","13.96","84.18199999999999"
"2509","3","48.15","8.26","-5.6","-7.336000000000001","7.300000000000001","13.07","63.844"
"2433","3","17.95","5.44","-12.600000000000001","-8.010000000000002","3.2","17.810000000000002","23.79"
"245","3","21.950000000000003","38.5","12.600000000000001","-0.5760000000000005","9.600000000000001","12.83","94.90400000000001"
"2006","3","28.900000000000002","4.86","6.0","30.002999999999997","6.5","15.600000000000001","91.863"
"77","3","37.45","16.66","-6.0","-4.239000000000001","8.200000000000001","8.57","60.641"
"113","3","15.55","22.29","-12.8","-6.112","6.0","20.32","45.248000000000005"
"2229","3","23.85","46.980000000000004","12.8","20.759","14.899999999999999","13.870000000000001","133.15900000000002"
"167","3","7.5","40.519999999999996","8.4","23.144","6.6000000000000005","19.59","105.75399999999999"
"166","3","11.200000000000003","12.31","-8.4","12.874999999999998","4.9","18.18","51.065000000000005"
"331","3","25.5","7.390000000000001","-12.0","-6.605000000000001","6.800000000000001","18.310000000000002","39.395"
"265","3","48.1","26.2","12.0","5.675999999999999","11.8","24.04","127.816"
"2504","3","25.35","2.35","-10.8","1.702","14.0","15.740000000000002","48.342000000000006"
"2439","3","13.1","46.34","10.8","4.274","16.1","11.94","102.554"
"278","3","22.85","32.019999999999996","9.8","3.76","9.100000000000001","12.620000000000001","90.15"
"26","3","11.65","12.26","-9.8","-1.140000000000001","9.100000000000001","15.63","37.7"
"253","3","20.55","28.19","-11.2","-7.642","15.799999999999999","10.81","56.50800000000001"
"12","3","51.300000000000004","25.78","11.2","3.9789999999999983","18.200000000000003","17.46","127.91900000000001"
"2572","3","39.639"
"2026","3","39.639"
"2450","3","39.639"
"2335","3","39.639"
"202","4","6.449999999999999","23.060000000000002","-7.800000000000001","0.8999999999999995","16.9","11.549999999999999","51.059999999999995"
"218","4","3.3499999999999996","21.91","7.800000000000001","23.898999999999997","14.9","14.76","86.61900000000001"
"213","4","29.450000000000003","55.86","12.8","0.41300000000000026","11.299999999999999","5.48","115.303"
"356","4","19.200000000000003","18.7","-12.8","-4.047000000000001","5.9","13.18","40.133"
"2226","4","8.950000000000001","40.5","-9.0","-8.265","16.3","19.02","67.505"
"2116","4","36.6","36.45","9.0","10.751","9.600000000000001","10.670000000000002","113.07100000000001"
"265","4","38.75","16.79","-5.6","-3.0180000000000007","16.8","14.87","78.592"
"30","4","33.3","17.96","5.6","-2.395000000000001","5.6000000000000005","19.35","79.41499999999999"
"245","4","17.75","12.780000000000001","-9.4","-8.908000000000001","4.7","23.740000000000002","40.662000000000006"
"333","4","48.55","17.73","12.4","4.318999999999999","6.4","19.04","108.43900000000002"
"61","4","31.85","9.65","7.800000000000001","6.468999999999999","4.3","19.400000000000002","79.469"
"142","4","11.450000000000001","32.97","-7.800000000000001","-3.565","8.8","9.21","51.065000000000005"
"228","4","34.75","24.759999999999998","10.600000000000001","2.5489999999999995","8.100000000000001","9.3","90.05899999999998"
"59","4","10.75","19.86","-10.600000000000001","5.039999999999997","10.9","15.41","51.36"
"2655","4","10.950000000000001","11.42","-13.6","-6.69","4.7","14.790000000000001","21.57"
"194","4","55.050000000000004","19.93","13.6","0.6479999999999997","14.899999999999999","7.080000000000001","111.20799999999998"
"349","4","-0.34999999999999964","35.730000000000004","-6.4","-4.035","16.8","4.75","46.495000000000005"
"201","4","27.9","15.75","6.4","-4.143000000000001","5.2","4.34","55.447"
"2348","4","35.2","4.61","-8.4","-3.9530000000000007","10.4","9.5","47.357000000000006"
"99","4","12.4","41.38","8.4","-2.0890000000000004","8.100000000000001","19.35","87.541"
"24","4","38.0","9.79","9.4","5.092","6.7","18.040000000000003","87.022"
"2483","4","25.25","27.39","-6.4","-1.766","13.3","12.36","70.134"
"87","4","31.7","48.45","10.8","-1.7660000000000005","12.200000000000001","8.21","109.594"
"154","4","7.550000000000001","31.560000000000002","-10.8","-7.622000000000001","7.9","18.970000000000002","47.55800000000001"
"8","4","7.100000000000001","7.83","-11.2","2.1749999999999994","8.1","19.14","33.145"
"2","4","10.100000000000001","22.91","11.2","1.919999999999999","4.4","26.979999999999997","77.51"
"9","4","8.35","20.6","-6.4","-1.391","16.6","17.97","55.729000000000006"
"264","4","29.35","8.940000000000001","6.4","-3.5560000000000005","7.1","15.340000000000002","63.57400000000001"
"2306","4","14.450000000000001","4.91","-10.8","-1.6880000000000006","3.8000000000000003","20.100000000000005","30.772000000000006"
"277","4","45.25","5.680000000000001","10.8","0.593999999999999","8.7","5.010000000000001","76.034"
"259","4","32.6","28.39","-12.8","-7.7440000000000015","10.5","17.860000000000003","68.806"
"295","4","51.75","25.19","12.8","-5.250000000000001","16.3","15.15","115.94"
"344","4","7.75","9.08","-14.2","-1.1000000000000003","5.199999999999999","16.51","23.24"
"96","4","4.4","35.92","14.2","2.3329999999999997","14.5","12.570000000000002","83.923"
"2641","4","31.650000000000006","29.660000000000004","14.8","-2.5620000000000003","9.9","10.33","93.77800000000002"
"197","4","19.25","12.64","-14.8","-1.8070000000000004","4.1000000000000005","17.279999999999998","36.663"
"2628","4","14.05","7.370000000000001","-13.0","-2.239","10.4","15.030000000000001","31.611000000000004"
"251","4","28.2","18.05","13.0","-0.32400000000000073","10.3","14.510000000000002","83.736"
"275","4","32.1","16.939999999999998","7.2","-3.8680000000000003","6.9","14.74","74.012"
"2294","4","25.85","7.71","-7.2","-4.055000000000001","6.4","13.26","41.965"
"158","4","5.3500000000000005","8.25","-14.200000000000001","-5.347000000000001","3.5000000000000004","27.78","25.333000000000002"
"130","4","23.200000000000003","38.7","14.200000000000001","5.755999999999999","11.799999999999999","25.52","119.176"
"2229","4","20.8","1.09","-7.800000000000001","-4.046","2.8000000000000003","28.130000000000003","40.974000000000004"
"2390","4","31.450000000000003","18.89","7.800000000000001","1.8210000000000002","8.0","12.97","80.931"
"103","4","7.800000000000001","10.59","-13.4","0.6760000000000002","8.9","16.12","30.686"
"2509","4","36.55","10.21","13.4","6.257","16.1","15.610000000000001","98.127"
"127","4","21.85","18.950000000000003","7.800000000000001","20.533","10.100000000000001","13.43","92.66300000000001"
"84","4","25.1","1.7700000000000002","-7.800000000000001","2.2499999999999987","7.6","21.45","50.370000000000005"
"2377","4","6.15","3.9300000000000006","-10.4","-0.9470000000000001","6.0","12.930000000000001","17.663000000000004"
"252","4","15.45","20.47","10.4","6.430999999999999","6.2","17.519999999999996","76.471"
"2309","4","19.0","13.81","-9.2","-6.067","12.600000000000001","14.97","45.11300000000001"
"145","4","35.8","28.82","9.2","2.2700000000000005","17.200000000000003","12.910000000000002","106.2"
"2084","4","29.65","27.46","10.8","-2.8280000000000003","5.7","12.76","83.542"
"164","4","10.850000000000001","12.18","-10.8","-5.565","7.5","30.47","44.635"
"135","4","12.650000000000002","5.1000000000000005","-10.8","-5.344","10.4","20.73","32.736000000000004"
"120","4","15.4","40.120000000000005","10.8","16.329","15.1","14.110000000000001","111.859"
"2006","4","13.8","4.859999999999999","-7.6","-2.2050000000000005","5.1","19.2","33.155"
"66","4","21.45","12.95","7.6","2.8519999999999994","15.9","18.99","79.74199999999999"
"195","4","15.100000000000001","24.15","-5.8","-5.208","16.3","20.38","64.922"
"2132","4","26.75","25.84","5.8","-3.9540000000000006","8.2","13.190000000000001","75.826"
"2426","4","8.5","36.230000000000004","-5.2","-0.5080000000000005","17.0","11.600000000000001","67.622"
"2567","4","30.05","8.27","5.2","2.6419999999999995","10.6","19.62","76.382"
"2440","4","22.9","43.45","-8.8","-2.8200000000000003","12.7","15.05","82.47999999999999"
"2649","4","44.7","23.96","8.8","-4.744000000000001","7.0","30.360000000000003","110.076"
"221","4","23.6","29.759999999999998","-5.6","-5.2620000000000005","17.0","14.209999999999999","73.708"
"153","4","31.2","27.05","5.6","-0.8340000000000005","17.0","13.9","93.916"
"97","4","6.25","3.5900000000000003","-9.8","-2.1170000000000004","7.4","15.66","20.982999999999997"
"258","4","23.1","16.590000000000003","9.8","6.462","7.6000000000000005","10.51","74.06200000000001"
"2711","4","33.7","21.15","8.8","2.368999999999999","16.3","14.879999999999999","97.199"
"2247","4","15.55","15.2","-8.8","-5.976000000000001","10.100000000000001","15.8","41.873999999999995"
"193","4","21.3","32.97","8.0","0.4549999999999992","10.5","20.19","93.41499999999999"
"189","4","36.3","4.59","-8.0","-5.936","15.600000000000001","18.17","60.724000000000004"
"98","4","28.150000000000002","22.090000000000003","6.6","-3.8850000000000007","18.9","11.580000000000002","83.43500000000002"
"2050","4","23.25","12.29","-6.6","-5.582000000000001","17.0","16.94","57.298"
"311","4","7.800000000000001","4.470000000000001","-7.4","4.241","4.9","20.209999999999997","34.221"
"2117","4","10.3","11.16","7.4","6.895","3.5000000000000004","24.76","64.015"
"2287","4","27.950000000000003","31.770000000000003","8.2","-1.6470000000000007","11.8","19.86","97.93299999999999"
"36","4","29.6","7.01","-8.2","-9.146","9.8","18.729999999999997","47.794"
"2241","4","10.8","1.9700000000000002","-18.0","-8.764","3.8000000000000003","17.54","7.346000000000002"
"2026","4","28.7","58.08","18.0","2.379999999999999","8.700000000000001","24.81","140.67"
"2428","4","4.2","13.14","-13.4","-3.676000000000001","1.5","19.029999999999998","20.793999999999997"
"150","4","39.35","43.19","13.4","0.8209999999999996","11.1","6.630000000000001","114.49099999999999"
"2459","4","25.2","6.5","-8.6","0.8089999999999993","4.0","16.720000000000002","44.629000000000005"
"52","4","31.200000000000003","18.62","8.6","5.242999999999999","7.600000000000001","18.5","89.763"
"2429","4","35.35","10.46","-8.6","-1.6270000000000002","7.5","16.650000000000002","59.733000000000004"
"113","4","24.6","31.45","8.6","0.8120000000000003","5.6","18.32","89.38199999999998"
"2305","4","16.4","6.380000000000001","-8.8","-4.599000000000001","4.3","18.01","31.691000000000003"
"239","4","34.3","9.89","8.8","0.39299999999999935","7.2","18.66","79.243"
"2579","4","20.450000000000003","32.13","9.600000000000001","1.1719999999999997","17.0","15.35","95.702"
"238","4","15.950000000000003","10.93","-9.600000000000001","-1.7280000000000006","9.600000000000001","17.72","42.872"
"12","4","22.25","40.6","9.2","1.9539999999999997","17.8","4.54","96.344"
"204","4","22.5","5.290000000000001","-9.2","-5.098000000000001","11.5","16.35","41.342"
"41","4","24.150000000000002","15.290000000000001","-11.0","-5.812000000000001","13.7","23.76","60.08800000000001"
"183","4","30.2","35.510000000000005","11.0","4.335000000000001","15.7","29.64","126.38500000000002"
"249","4","24.2","47.769999999999996","13.0","0.20199999999999907","11.5","10.120000000000001","106.792"
"2335","4","17.1","6.5200000000000005","-13.0","-7.027000000000001","6.5","8.450000000000001","18.543"
"2439","4","-3.65","33.99","-6.4","-0.7320000000000007","6.9","14.709999999999999","44.818000000000005"
"2032","4","31.450000000000003","16.21","6.4","5.538999999999999","9.0","16.04","84.63900000000001"
"324","4","24.85","28.11","5.4","-0.4770000000000003","15.6","14.580000000000002","88.06299999999999"
"309","4","15.950000000000001","30.21","-5.4","-4.449000000000002","6.1000000000000005","13.330000000000002","55.741000000000014"
"2653","4","38.65","19.35","6.6","-5.330000000000001","7.7","11.19","78.16"
"2433","4","27.5","22.36","-6.6","-5.973000000000001","8.6","11.930000000000001","57.817"
"242","4","16.75","13.14","-8.6","-6.672000000000001","6.2","15.800000000000002","36.618"
"2572","4","47.1","13.21","8.6","1.3460000000000005","4.2","10.370000000000001","84.82600000000001"
"326","4","22.150000000000002","7.55","-5.8","-1.6240000000000006","5.1","12.8","40.176"
"2636","4","15.05","7.66","5.8","11.334","14.8","23.320000000000004","77.96400000000001"
"152","4","27.700000000000003","18.61","8.4","14.342000000000002","8.0","15.24","92.292"
"276","4","18.05","2.9200000000000004","-8.4","0.4659999999999993","11.7","18.910000000000004","43.646"
"57","4","29.950000000000003","28.39","10.2","2.0619999999999994","4.1000000000000005","24.040000000000003","98.742"
"2633","4","8.4","20.34","-10.2","0.4209999999999994","6.2","15.5","40.661"
"166","4","16.3","8.09","6.4","10.706999999999999","6.5","21.4","69.39699999999999"
"2638","4","16.85","18.39","-6.4","0.7129999999999996","13.9","8.74","52.193000000000005"
"151","4","13.0","14.260000000000002","-6.4","1.9679999999999995","11.600000000000001","20.340000000000003","54.768"
"58","4","18.05","18.07","6.4","-4.0040000000000004","3.2","22.95","64.66600000000001"
"2640","4","22.1","9.27","-16.200000000000003","-9.407","4.5","19.080000000000002","29.343"
"248","4","50.650000000000006","44.66","16.200000000000003","-0.746","12.5","4.26","127.52400000000002"
"6","4","39.75","17.71","-8.4","-6.571000000000001","7.200000000000001","13.67","63.35900000000001"
"235","4","30.25","44.010000000000005","8.4","-2.939","7.1","11.599999999999998","98.42099999999999"
"2199","4","18.950000000000003","12.34","-5.6","1.3499999999999996","9.100000000000001","13.680000000000001","49.82000000000001"
"21","4","21.55","9.07","5.6","-3.0350000000000006","5.3","12.84","51.32499999999999"
"2005","4","10.0","35.010000000000005","-7.0","2.6870000000000003","14.0","14.850000000000001","69.547"
"328","4","33.2","30.89","7.0","-3.0070000000000006","5.5","16.330000000000002","89.913"
"2184","4","25.8","1.4700000000000002","-9.2","-2.806","14.0","17.12","46.384"
"62","4","44.65","18.619999999999997","9.2","2.828","15.100000000000001","6.23","96.628"
"153","5","2.5500000000000007","17.15","-12.4","3.9319999999999986","7.200000000000001","10.16","28.592"
"2390","5","13.6","23.79","12.4","42.907","6.4","11.97","111.06700000000001"
"235","5","26.65","7.76","-8.2","-4.432","4.6000000000000005","17.91","44.288"
"2655","5","17.85","40.46","8.2","2.2909999999999995","11.4","14.75","94.95100000000001"
"26","5","15.350000000000001","7.830000000000001","-9.4","-5.109","9.6","23.490000000000002","41.761"
"38","5","23.65","34.93","9.4","-0.9130000000000003","8.299999999999999","17.45","92.81700000000001"
"309","5","9.15","16.380000000000003","-13.4","-8.336","4.800000000000001","12.58","21.174"
"333","5","45.05","31.86","13.4","4.754","10.4","9.879999999999999","115.34400000000001"
"2633","5","22.25","3.5500000000000003","-10.2","-3.4970000000000008","3.1","16.5","31.703000000000003"
"61","5","13.05","43.05","10.2","3.447","18.299999999999997","15.66","103.707"
"183","5","13.65","15.31","-5.8","-0.8230000000000004","8.2","25.22","55.757"
"228","5","9.75","33.18","5.8","0.7130000000000001","16.1","15.060000000000002","80.60300000000001"
"194","5","32.3","12.32","8.2","-3.3640000000000003","9.5","22.110000000000003","81.066"
"213","5","28.8","16.740000000000002","-5.2","-0.36300000000000043","7.300000000000001","22.410000000000004","69.68700000000001"
"145","5","9.4","13.809999999999999","-10.8","-6.7410000000000005","5.1000000000000005","22.61","33.379"
